client_id,clip_applied,clip_factor,communication_compressed_bytes,communication_original_bytes,communication_precision,communication_reduction_percentage,communication_sparsification_enabled,communication_sparsity_ratio,noise_scale,num_samples,privacy_enabled,privacy_overhead_time,round_num,train_accuracy,train_loss,training_time,val_accuracy,val_loss
0,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004622936248779297,0,0.17933333333333334,2.2557316811879478,0.933847188949585,,
1,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004388093948364258,0,0.20166666666666666,2.251431870142619,1.0771567821502686,,
2,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004464864730834961,0,0.19666666666666666,2.256327479680379,0.9307620525360107,,
3,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004351139068603516,0,0.19933333333333333,2.2520121822357178,0.9333181381225586,,
14,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004350900650024414,0,0.17833333333333334,2.253437993367513,0.9263789653778076,,
4,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004396677017211914,1,0.27,2.119818836212158,0.9347629547119141,,
5,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004385948181152344,1,0.274,2.119272228558858,0.9419400691986084,,
6,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.00437617301940918,1,0.26666666666666666,2.1187727546691892,0.9292669296264648,,
7,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004337787628173828,1,0.25366666666666665,2.1209546620051065,0.9312288761138916,,
8,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.00432896614074707,1,0.2773333333333333,2.127099112510681,0.9787259101867676,,
9,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.0043659210205078125,2,0.388,1.816931363105774,0.9367880821228027,,
10,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004363059997558594,2,0.3893333333333333,1.778361966451009,0.9418361186981201,,
11,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004377841949462891,2,0.36866666666666664,1.799270858446757,0.9309670925140381,,
12,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004397153854370117,2,0.38033333333333336,1.7799862744013468,0.9314789772033691,,
17,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004393100738525391,2,0.39366666666666666,1.7758749745686848,0.9286677837371826,,
13,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004770040512084961,3,0.46166666666666667,1.5540144408543906,0.9330780506134033,,
15,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.0044291019439697266,3,0.4816666666666667,1.5342757860819498,0.941317081451416,,
16,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004357099533081055,3,0.45466666666666666,1.570097653388977,0.937751054763794,,
18,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004379987716674805,3,0.44966666666666666,1.600634204864502,0.9299671649932861,,
9,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004366159439086914,3,0.4513333333333333,1.6058302272160847,0.9298679828643799,,
19,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.0043697357177734375,4,0.5053333333333333,1.4509379895528158,0.9366161823272705,,
15,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004435300827026367,4,0.5086666666666667,1.4722335685094197,0.9394547939300537,,
13,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004367828369140625,4,0.503,1.4386906983057657,0.9328608512878418,,
16,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004396915435791016,4,0.49166666666666664,1.4746799084345499,0.9320931434631348,,
3,False,1.0,843284.0,1686568.0,float16,50.0,True,0.3,0.05,3000,True,0.004415988922119141,4,0.497,1.4701082029342651,0.935837984085083,,
