client_id,clip_applied,clip_factor,communication_compressed_bytes,communication_original_bytes,communication_precision,communication_reduction_percentage,communication_sparsification_enabled,communication_sparsity_ratio,noise_scale,num_samples,privacy_enabled,privacy_overhead_time,round_num,train_accuracy,train_loss,training_time,val_accuracy,val_loss
0,True,0.30971768352283524,843284.0,1686568.0,float16,50.0,True,0.3,0.05,15000,True,0.007192134857177734,0,0.5804,1.2429524603684743,5.849982023239136,,
1,True,0.3097887691817164,843284.0,1686568.0,float16,50.0,True,0.3,0.05,15000,True,0.00473785400390625,0,0.5828666666666666,1.2408321453412374,6.138307094573975,,
1,True,0.3351668801850258,843284.0,1686568.0,float16,50.0,True,0.3,0.05,15000,True,0.005011081695556641,1,0.6926666666666667,0.9263418350934982,6.309612035751343,,
2,True,0.33077968859860496,843284.0,1686568.0,float16,50.0,True,0.3,0.05,15000,True,0.005010128021240234,1,0.6921333333333334,0.9287042018731435,5.860298156738281,,
