accuracy_improvement_rate,client_accuracy_mean,client_accuracy_variance,client_training_time_max,client_training_time_mean,client_training_time_min,communication_compressed_cost_bytes,communication_cost_bytes,communication_cost_mb,communication_precision_mode,communication_reduction_percentage,communication_saved_bytes,communication_sparsification_enabled,f1_score,global_accuracy,global_loss,learning_rate,loss_decrease_rate,lr_adjustment_reason,lr_change_ratio,model_size_bytes,num_participating_clients,num_selected_clients,participation_rate,precision,privacy_accuracy_drop_estimate,privacy_clip_applied_fraction,privacy_enabled_fraction,privacy_noise_scale_mean,privacy_overhead_time_mean,privacy_overhead_time_total,recall,round_num,round_time,rounds_to_convergence_estimate,total_training_time
0.0,0.5816333333333333,1.52111111111105e-06,6.138307094573975,5.994144558906555,5.849982023239136,1686568.0,6746272,6.433746337890625,float16,50.0,1686568.0,1.0,0.05961768529615079,0.1191,2.274309494781494,0.001,0.0,initial,1.0,1686568,2,2,1.0,0.16518023357455897,0.46253333333333335,1.0,1.0,0.05,0.005964994430541992,0.011929988861083984,0.12161635028880986,0,12.042322874069214,inf,13.226680994033813
0.3463,0.6924,7.111111111109545e-08,6.309612035751343,6.084955096244812,5.860298156738281,1686568.0,6746272,6.433746337890625,float16,50.0,1686568.0,1.0,0.40546266289506133,0.4654,1.5427878929138183,0.0009200000000000001,0.7315216018676758,plateau_detected,0.9200000000000002,1686568,2,2,1.0,0.5964643532341987,0.22700000000000004,1.0,1.0,0.05,0.0050106048583984375,0.010021209716796875,0.47284935646313003,1,12.221986055374146,inf,26.623966932296753
