accuracy_improvement_rate,client_accuracy_mean,client_accuracy_variance,client_training_time_max,client_training_time_mean,client_training_time_min,communication_compressed_cost_bytes,communication_cost_bytes,communication_cost_mb,communication_precision_mode,communication_reduction_percentage,communication_saved_bytes,communication_sparsification_enabled,f1_score,global_accuracy,global_loss,learning_rate,loss_decrease_rate,lr_adjustment_reason,lr_change_ratio,model_size_bytes,num_participating_clients,num_selected_clients,participation_rate,precision,privacy_accuracy_drop_estimate,privacy_clip_applied_fraction,privacy_enabled_fraction,privacy_noise_scale_mean,privacy_overhead_time_mean,privacy_overhead_time_total,recall,round_num,round_time,rounds_to_convergence_estimate,total_training_time
0.0,0.5677000000000001,4.0111111111109306e-07,8.794472217559814,8.378317713737488,7.962163209915161,3373136.0,6746272,6.433746337890625,float16,0.0,0.0,1.0,0.9348988327838592,0.9355,0.2853121067047119,0.001,0.0,static,1.0,1686568,2,2,1.0,0.9358206885483042,0.0,0.0,0.0,0.0,6.079673767089844e-06,1.2159347534179688e-05,0.9353634216543,0,16.76547408103943,inf,18.542874813079834
0.0262,0.8357,6.944444444444766e-07,8.058840990066528,7.963066101074219,7.867291212081909,3373136.0,6746272,6.433746337890625,float16,0.0,0.0,1.0,0.961672737739484,0.9617,0.13432867655456066,0.001,0.15098343015015125,static,1.0,1686568,2,2,1.0,0.9622467628979244,0.0,0.0,0.0,0.0,3.4570693969726562e-06,6.9141387939453125e-06,0.961648273797819,1,15.935246229171753,inf,36.26232862472534
