accuracy_improvement_rate,client_accuracy_mean,client_accuracy_variance,client_training_time_max,client_training_time_mean,client_training_time_min,communication_compressed_cost_bytes,communication_cost_bytes,communication_cost_mb,communication_precision_mode,communication_reduction_percentage,communication_saved_bytes,communication_sparsification_enabled,f1_score,global_accuracy,global_loss,learning_rate,loss_decrease_rate,lr_adjustment_reason,lr_change_ratio,model_size_bytes,num_participating_clients,num_selected_clients,participation_rate,precision,privacy_accuracy_drop_estimate,privacy_clip_applied_fraction,privacy_enabled_fraction,privacy_noise_scale_mean,privacy_overhead_time_mean,privacy_overhead_time_total,recall,round_num,round_time,rounds_to_convergence_estimate,total_training_time
0.0,0.5415000000000001,4.3121111111111085e-05,9.37126898765564,8.773600935935974,8.175932884216309,3373136.0,6746272,6.433746337890625,float16,0.0,0.0,1.0,0.9115294752736263,0.9135,0.3692062956809998,0.001,0.0,static,1.0,1686568,2,2,1.0,0.9157663264121011,0.0,0.0,0.0,0.0,2.384185791015625e-06,4.76837158203125e-06,0.9112677577093258,0,17.55566096305847,inf,19.5176899433136
0.0494,0.8116,5.7599999999997975e-06,8.144901037216187,8.13866901397705,8.132436990737915,3373136.0,6746272,6.433746337890625,float16,0.0,0.0,1.0,0.9627674000089469,0.9629,0.1401731067687273,0.001,0.22903318891227248,static,1.0,1686568,2,2,1.0,0.9629400368284375,0.0,0.0,0.0,0.0,3.0994415283203125e-06,6.198883056640625e-06,0.9627554363116694,1,16.285791873931885,inf,37.65274977684021
